#SET1,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
Intro//A Cosmic Drama,I Got A Feelin',Intro//A Cosmic Drama,Intro//A Cosmic Drama,I Got A Feelin',Intro//A Cosmic Drama,Intro//A Cosmic Drama,I Got A Feelin',Intro//A Cosmic Drama
I Got A Feelin',Just Missed the Train,I Got A Feelin',I Got A Feelin',Just Missed the Train,I Got A Feelin',I Got A Feelin',Intro//A Cosmic Drama,I Got A Feelin'
Just Missed the Train,Intro//A Cosmic Drama,Just Missed the Train,Just Missed the Train,NW Apt.,Just Missed the Train,Just Missed the Train,Just Missed the Train,Just Missed the Train
U Know What's Up,,,U Know What's Up,,,U Know What's Up,,
NW Apt.,,,NW Apt.,,,NW Apt.,,
#SET35,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
Shoreline,Miss Me Baby,Shoreline,Shoreline,Miss Me Baby,Shoreline,Shoreline,Shoreline,Shoreline
Just Missed the Train,Shoreline,Just Missed the Train,Just Missed the Train,Just Missed the Train,Just Missed the Train,Just Missed the Train,Just Missed the Train,Just Missed the Train
U Know What's Up,Just Missed the Train,U Know What's Up,U Know What's Up,Shoreline,U Know What's Up,U Know What's Up,Miss Me Baby,U Know What's Up
Miss Me Baby,,,Miss Me Baby,,,Miss Me Baby,,
World of Shit,,,World of Shit,,,World of Shit,,
#SET36,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
San Francisco,I Got A Feelin',San Francisco,San Francisco,I Got A Feelin',San Francisco,San Francisco,Just Missed the Train,San Francisco
Ex Lover,San Francisco,Ex Lover,Ex Lover,San Francisco,Ex Lover,Ex Lover,San Francisco,Ex Lover
I Got A Feelin',Just Missed the Train,I Got A Feelin',I Got A Feelin',Just Missed the Train,I Got A Feelin',I Got A Feelin',I Got A Feelin',I Got A Feelin'
Just Missed the Train,,,Just Missed the Train,,,Just Missed the Train,,
World of Shit,,,World of Shit,,,World of Shit,,
#SET37,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
First Love Song,First Love Song,First Love Song,First Love Song,First Love Song,First Love Song,First Love Song,Hotel Yorba,First Love Song
American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,American Soldier
Hotel Yorba,Hotel Yorba,Hotel Yorba,Hotel Yorba,Hotel Yorba,Hotel Yorba,Hotel Yorba,First Love Song,Hotel Yorba
There Is a Wind,,,There Is a Wind,,,There Is a Wind,,
Jungle Telegraph,,,Jungle Telegraph,,,Jungle Telegraph,,
#SET38,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,My Boy Builds Coffins,American Soldier
Flashmob,My Boy Builds Coffins,Flashmob,Flashmob,My Boy Builds Coffins,Flashmob,Flashmob,Soon We'll Be Found,Flashmob
Leslie Anne Levine,Soon We'll Be Found,Leslie Anne Levine,Leslie Anne Levine,Soon We'll Be Found,Leslie Anne Levine,Leslie Anne Levine,American Soldier,Leslie Anne Levine
My Boy Builds Coffins,,,My Boy Builds Coffins,,,My Boy Builds Coffins,,
Soon We'll Be Found,,,Soon We'll Be Found,,,Soon We'll Be Found,,
#SET39,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
First Love Song,First Love Song,First Love Song,First Love Song,First Love Song,First Love Song,First Love Song,First Love Song,First Love Song
Flashmob,Down Boy,Flashmob,Flashmob,Down Boy,Flashmob,Flashmob,Shoreline,Flashmob
Down Boy,Shoreline,Down Boy,Down Boy,Shoreline,Down Boy,Down Boy,Down Boy,Down Boy
Shoreline,,,Shoreline,,,Shoreline,,
Two Months Off,,,Two Months Off,,,Two Months Off,,
#SET40,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,I Got A Feelin',American Soldier
Hotel Yorba,I Got A Feelin',Hotel Yorba,Hotel Yorba,I Got A Feelin',Hotel Yorba,Hotel Yorba,American Soldier,Hotel Yorba
I Got A Feelin',Hotel Yorba,I Got A Feelin',I Got A Feelin',Hotel Yorba,I Got A Feelin',I Got A Feelin',Hotel Yorba,I Got A Feelin'
Two Months Off,,,Two Months Off,,,Two Months Off,,
There Is a Wind,,,There Is a Wind,,,There Is a Wind,,
#SET41,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,American Soldier
End Theme,I Got A Feelin',End Theme,End Theme,I Got A Feelin',End Theme,End Theme,Down Boy,End Theme
Down Boy,Down Boy,Down Boy,Down Boy,Down Boy,Down Boy,Down Boy,I Got A Feelin',Down Boy
I Got A Feelin',,,I Got A Feelin',,,I Got A Feelin',,
The loyal,,,The loyal,,,The loyal,,
#SET42,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
Leslie Anne Levine,Soon We'll Be Found,Leslie Anne Levine,Leslie Anne Levine,Soon We'll Be Found,Leslie Anne Levine,Leslie Anne Levine,Leslie Anne Levine,Leslie Anne Levine
Two Months Off,Leslie Anne Levine,Two Months Off,Two Months Off,There Is a Wind,Two Months Off,Two Months Off,Soon We'll Be Found,Two Months Off
NW Apt.,There Is a Wind,NW Apt.,NW Apt.,Leslie Anne Levine,NW Apt.,NW Apt.,There Is a Wind,NW Apt.
There Is a Wind,,,There Is a Wind,,,There Is a Wind,,
Soon We'll Be Found,,,Soon We'll Be Found,,,Soon We'll Be Found,,
#SET43,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,American Soldier,I Got A Feelin',American Soldier
Ex Lover,I Got A Feelin',Ex Lover,Ex Lover,I Got A Feelin',Ex Lover,Ex Lover,American Soldier,Ex Lover
I Got A Feelin',Shoreline,I Got A Feelin',I Got A Feelin',Shoreline,I Got A Feelin',I Got A Feelin',Shoreline,I Got A Feelin'
Shoreline,,,Shoreline,,,Shoreline,,
U Know What's Up,,,U Know What's Up,,,U Know What's Up,,
#SET44,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
Intro//A Cosmic Drama,Rootless,Intro//A Cosmic Drama,Intro//A Cosmic Drama,Rootless,Intro//A Cosmic Drama,Intro//A Cosmic Drama,The Ballad of Michael Valentine,Intro//A Cosmic Drama
Rootless,The Ballad of Michael Valentine,Rootless,Rootless,The Ballad of Michael Valentine,Rootless,Rootless,Rootless,Rootless
End Theme,World of Shit,End Theme,End Theme,World of Shit,End Theme,End Theme,World of Shit,End Theme
The Ballad of Michael Valentine,,,The Ballad of Michael Valentine,,,The Ballad of Michael Valentine,,
World of Shit,,,World of Shit,,,World of Shit,,
#SET45,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
Fortunate Son,My Boy Builds Coffins,Fortunate Son,Fortunate Son,My Boy Builds Coffins,Fortunate Son,Fortunate Son,My Boy Builds Coffins,Fortunate Son
Just Missed the Train,Fortunate Son,Just Missed the Train,Just Missed the Train,Just Missed the Train,Just Missed the Train,Just Missed the Train,Just Missed the Train,Just Missed the Train
U Know What's Up,Just Missed the Train,U Know What's Up,U Know What's Up,Fortunate Son,U Know What's Up,U Know What's Up,Fortunate Son,U Know What's Up
My Boy Builds Coffins,,,My Boy Builds Coffins,,,My Boy Builds Coffins,,
There Is a Wind,,,There Is a Wind,,,There Is a Wind,,
#SET46,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
Ex Lover,I Got A Feelin',Ex Lover,Ex Lover,I Got A Feelin',Ex Lover,Ex Lover,I Got A Feelin',Ex Lover
I Got A Feelin',The Ballad of Michael Valentine,I Got A Feelin',I Got A Feelin',The Ballad of Michael Valentine,I Got A Feelin',I Got A Feelin',Ex Lover,I Got A Feelin'
The Ballad of Michael Valentine,Ex Lover,The Ballad of Michael Valentine,The Ballad of Michael Valentine,Ex Lover,The Ballad of Michael Valentine,The Ballad of Michael Valentine,The Ballad of Michael Valentine,The Ballad of Michael Valentine
NW Apt.,,,NW Apt.,,,NW Apt.,,
World of Shit,,,World of Shit,,,World of Shit,,
#SET47,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
Flashmob,Down Boy,Flashmob,Flashmob,Down Boy,Flashmob,Flashmob,Ex Lover,Flashmob
Down Boy,Soon We'll Be Found,Down Boy,Down Boy,Soon We'll Be Found,Down Boy,Down Boy,Soon We'll Be Found,Down Boy
Ex Lover,Ex Lover,Ex Lover,Ex Lover,Ex Lover,Ex Lover,Ex Lover,Down Boy,Ex Lover
Soon We'll Be Found,,,Soon We'll Be Found,,,Soon We'll Be Found,,
World of Shit,,,World of Shit,,,World of Shit,,
#SET48,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
San Francisco,Whose Bed Have Your Boots Been Under?,San Francisco,San Francisco,Whose Bed Have Your Boots Been Under?,San Francisco,San Francisco,Whose Bed Have Your Boots Been Under?,San Francisco
Whose Bed Have Your Boots Been Under?,San Francisco,Whose Bed Have Your Boots Been Under?,Whose Bed Have Your Boots Been Under?,San Francisco,Whose Bed Have Your Boots Been Under?,Whose Bed Have Your Boots Been Under?,Good Arms vs. Bad Arms,Whose Bed Have Your Boots Been Under?
NW Apt.,Good Arms vs. Bad Arms,NW Apt.,NW Apt.,There Is a Wind,NW Apt.,NW Apt.,San Francisco,NW Apt.
There Is a Wind,,,There Is a Wind,,,There Is a Wind,,
Good Arms vs. Bad Arms,,,Good Arms vs. Bad Arms,,,Good Arms vs. Bad Arms,,
#SET49,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
End Theme,I Got A Feelin',End Theme,End Theme,I Got A Feelin',End Theme,End Theme,I Got A Feelin',End Theme
Down Boy,Down Boy,Down Boy,Down Boy,Down Boy,Down Boy,Down Boy,U Know What's Up,Down Boy
I Got A Feelin',U Know What's Up,I Got A Feelin',I Got A Feelin',End Theme,I Got A Feelin',I Got A Feelin',Down Boy,I Got A Feelin'
U Know What's Up,,,U Know What's Up,,,U Know What's Up,,
Two Months Off,,,Two Months Off,,,Two Months Off,,
#SET50,,,,,,,,
relevant_set_songs,relevant_set_results_alg,relevant_set_results_true,ordered_list_songs,ordered_list_results_alg (by order),ordered_list_results_true (by order),perfect_precision_songs,perfect_precision_results_alg,perfect_precision_results_true
Flashmob,Shoreline,Flashmob,Flashmob,Just Missed the Train,Flashmob,Flashmob,Flashmob,Flashmob
Shoreline,Just Missed the Train,Shoreline,Shoreline,Shoreline,Shoreline,Shoreline,Shoreline,Shoreline
Just Missed the Train,World of Shit,Just Missed the Train,Just Missed the Train,World of Shit,Just Missed the Train,Just Missed the Train,Just Missed the Train,Just Missed the Train
Two Months Off,,,Two Months Off,,,Two Months Off,,
World of Shit,,,World of Shit,,,World of Shit,,
